# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_nostructure_texture_near_withloop_validation.bag'
# timestamp tx ty tz qx qy qz qw
1341840209.1184 -1.8181 2.2896 0.9983 0.1462 0.9364 -0.3153 -0.0477
1341840209.1283 -1.8151 2.2888 0.9978 0.1498 0.9353 -0.3173 -0.0464
1341840209.1403 -1.8129 2.2886 0.9980 0.1492 0.9363 -0.3143 -0.0468
1341840209.1484 -1.8105 2.2879 0.9981 0.1499 0.9365 -0.3136 -0.0464
1341840209.1584 -1.8082 2.2873 0.9981 0.1507 0.9368 -0.3122 -0.0465
1341840209.1683 -1.8058 2.2866 0.9981 0.1509 0.9374 -0.3107 -0.0457
1341840209.1784 -1.8039 2.2859 0.9981 0.1516 0.9371 -0.3110 -0.0461
1341840209.1884 -1.8014 2.2855 0.9979 0.1516 0.9373 -0.3105 -0.0463
1341840209.1983 -1.7989 2.2850 0.9978 0.1535 0.9369 -0.3107 -0.0459
1341840209.2083 -1.7968 2.2844 0.9979 0.1532 0.9368 -0.3110 -0.0462
1341840209.2183 -1.7948 2.2838 0.9980 0.1527 0.9368 -0.3114 -0.0469
1341840209.2283 -1.7929 2.2828 0.9982 0.1524 0.9361 -0.3135 -0.0477
1341840209.2384 -1.7909 2.2820 0.9983 0.1521 0.9360 -0.3136 -0.0488
1341840209.2483 -1.7886 2.2817 0.9981 0.1524 0.9366 -0.3118 -0.0487
1341840209.2584 -1.7868 2.2808 0.9979 0.1523 0.9363 -0.3126 -0.0496
1341840209.2683 -1.7850 2.2800 0.9978 0.1524 0.9363 -0.3124 -0.0505
1341840209.2791 -1.7830 2.2792 0.9975 0.1524 0.9364 -0.3122 -0.0505
1341840209.2883 -1.7808 2.2784 0.9972 0.1550 0.9358 -0.3127 -0.0506
1341840209.2983 -1.7787 2.2777 0.9969 0.1557 0.9362 -0.3109 -0.0507
1341840209.3085 -1.7768 2.2770 0.9968 0.1562 0.9367 -0.3090 -0.0509
1341840209.3190 -1.7749 2.2757 0.9969 0.1574 0.9364 -0.3093 -0.0516
1341840209.3287 -1.7730 2.2746 0.9967 0.1590 0.9362 -0.3089 -0.0520
1341840209.3384 -1.7712 2.2736 0.9967 0.1604 0.9360 -0.3088 -0.0522
1341840209.3483 -1.7694 2.2727 0.9968 0.1629 0.9361 -0.3076 -0.0511
1341840209.3584 -1.7673 2.2714 0.9968 0.1654 0.9349 -0.3098 -0.0509
1341840209.3684 -1.7653 2.2704 0.9970 0.1671 0.9344 -0.3104 -0.0509
1341840209.3784 -1.7632 2.2694 0.9972 0.1689 0.9339 -0.3111 -0.0511
1341840209.3883 -1.7615 2.2686 0.9973 0.1697 0.9334 -0.3119 -0.0514
1341840209.3985 -1.7595 2.2675 0.9975 0.1710 0.9330 -0.3123 -0.0516
1341840209.4104 -1.7573 2.2664 0.9976 0.1724 0.9326 -0.3127 -0.0520
1341840209.4184 -1.7549 2.2658 0.9973 0.1740 0.9328 -0.3114 -0.0517
1341840209.4284 -1.7531 2.2649 0.9972 0.1751 0.9326 -0.3111 -0.0522
1341840209.4385 -1.7506 2.2638 0.9971 0.1774 0.9324 -0.3108 -0.0516
1341840209.4487 -1.7485 2.2629 0.9971 0.1787 0.9324 -0.3100 -0.0518
1341840209.4584 -1.7461 2.2620 0.9971 0.1800 0.9326 -0.3087 -0.0514
1341840209.4687 -1.7438 2.2611 0.9971 0.1808 0.9326 -0.3082 -0.0512
1341840209.4794 -1.7413 2.2602 0.9971 0.1817 0.9325 -0.3079 -0.0507
1341840209.4883 -1.7388 2.2593 0.9970 0.1822 0.9321 -0.3087 -0.0513
1341840209.4984 -1.7363 2.2582 0.9971 0.1816 0.9318 -0.3101 -0.0518
1341840209.5084 -1.7340 2.2575 0.9969 0.1808 0.9318 -0.3103 -0.0525
1341840209.5184 -1.7314 2.2567 0.9971 0.1808 0.9318 -0.3101 -0.0530
1341840209.5283 -1.7294 2.2558 0.9967 0.1794 0.9322 -0.3097 -0.0536
1341840209.5385 -1.7267 2.2549 0.9964 0.1788 0.9320 -0.3104 -0.0548
1341840209.5490 -1.7246 2.2538 0.9961 0.1781 0.9320 -0.3109 -0.0555
1341840209.5583 -1.7217 2.2529 0.9960 0.1788 0.9320 -0.3101 -0.0569
1341840209.5683 -1.7191 2.2519 0.9957 0.1783 0.9321 -0.3099 -0.0578
1341840209.5784 -1.7168 2.2509 0.9954 0.1782 0.9322 -0.3094 -0.0593
1341840209.5884 -1.7144 2.2500 0.9951 0.1784 0.9323 -0.3086 -0.0604
1341840209.5986 -1.7116 2.2490 0.9948 0.1791 0.9320 -0.3090 -0.0615
1341840209.6091 -1.7094 2.2479 0.9944 0.1795 0.9317 -0.3096 -0.0622
1341840209.6183 -1.7066 2.2469 0.9941 0.1804 0.9319 -0.3085 -0.0623
1341840209.6283 -1.7043 2.2456 0.9938 0.1821 0.9318 -0.3079 -0.0623
1341840209.6399 -1.7019 2.2445 0.9937 0.1836 0.9317 -0.3071 -0.0624
1341840209.6483 -1.6994 2.2433 0.9936 0.1859 0.9312 -0.3072 -0.0624
1341840209.6584 -1.6966 2.2420 0.9935 0.1888 0.9300 -0.3092 -0.0622
1341840209.6726 -1.6945 2.2405 0.9932 0.1907 0.9292 -0.3107 -0.0612
1341840209.6785 -1.6919 2.2395 0.9933 0.1938 0.9287 -0.3102 -0.0608
1341840209.6890 -1.6890 2.2384 0.9930 0.1975 0.9281 -0.3098 -0.0603
1341840209.6984 -1.6860 2.2369 0.9927 0.2003 0.9275 -0.3099 -0.0594
1341840209.7083 -1.6835 2.2356 0.9926 0.2023 0.9271 -0.3097 -0.0600
1341840209.7183 -1.6811 2.2341 0.9924 0.2043 0.9268 -0.3092 -0.0603
1341840209.7283 -1.6785 2.2329 0.9921 0.2055 0.9267 -0.3088 -0.0602
1341840209.7384 -1.6762 2.2315 0.9921 0.2078 0.9259 -0.3096 -0.0603
1341840209.7484 -1.6734 2.2301 0.9920 0.2097 0.9252 -0.3103 -0.0607
1341840209.7583 -1.6699 2.2290 0.9921 0.2125 0.9252 -0.3085 -0.0603
1341840209.7683 -1.6679 2.2277 0.9922 0.2138 0.9249 -0.3087 -0.0603
1341840209.7807 -1.6648 2.2263 0.9923 0.2170 0.9239 -0.3094 -0.0605
1341840209.7885 -1.6627 2.2253 0.9928 0.2189 0.9231 -0.3102 -0.0611
1341840209.7984 -1.6597 2.2241 0.9932 0.2208 0.9222 -0.3116 -0.0604
1341840209.8083 -1.6564 2.2227 0.9936 0.2248 0.9206 -0.3136 -0.0601
1341840209.8184 -1.6535 2.2216 0.9942 0.2268 0.9195 -0.3153 -0.0602
1341840209.8284 -1.6499 2.2204 0.9943 0.2291 0.9189 -0.3156 -0.0589
1341840209.8383 -1.6473 2.2192 0.9946 0.2301 0.9185 -0.3163 -0.0585
1341840209.8484 -1.6443 2.2179 0.9949 0.2312 0.9182 -0.3163 -0.0585
1341840209.8584 -1.6407 2.2171 0.9951 0.2324 0.9187 -0.3141 -0.0579
1341840209.8686 -1.6381 2.2162 0.9951 0.2330 0.9190 -0.3125 -0.0586
1341840209.8784 -1.6340 2.2154 0.9952 0.2348 0.9196 -0.3096 -0.0575
1341840209.8884 -1.6317 2.2144 0.9955 0.2370 0.9189 -0.3100 -0.0588
1341840209.8984 -1.6293 2.2136 0.9959 0.2375 0.9186 -0.3099 -0.0608
1341840209.9129 -1.6264 2.2125 0.9963 0.2393 0.9178 -0.3109 -0.0618
1341840209.9184 -1.6232 2.2115 0.9967 0.2400 0.9174 -0.3113 -0.0627
1341840209.9283 -1.6206 2.2103 0.9972 0.2412 0.9163 -0.3134 -0.0636
1341840209.9383 -1.6168 2.2092 0.9974 0.2419 0.9165 -0.3125 -0.0621
1341840209.9506 -1.6146 2.2076 0.9978 0.2435 0.9154 -0.3144 -0.0623
1341840209.9583 -1.6120 2.2062 0.9984 0.2439 0.9156 -0.3136 -0.0619
1341840209.9684 -1.6084 2.2051 0.9988 0.2446 0.9165 -0.3109 -0.0600
1341840209.9785 -1.6064 2.2038 0.9994 0.2454 0.9160 -0.3112 -0.0619
1341840209.9883 -1.6035 2.2027 0.9997 0.2483 0.9156 -0.3102 -0.0622
1341840209.9983 -1.6003 2.2018 1.0002 0.2494 0.9158 -0.3086 -0.0628
1341840210.0085 -1.5977 2.2007 1.0008 0.2508 0.9150 -0.3096 -0.0639
1341840210.0183 -1.5946 2.1993 1.0011 0.2526 0.9141 -0.3107 -0.0645
1341840210.0283 -1.5918 2.1982 1.0015 0.2537 0.9132 -0.3124 -0.0644
1341840210.0384 -1.5895 2.1974 1.0021 0.2544 0.9128 -0.3126 -0.0658
1341840210.0484 -1.5865 2.1963 1.0022 0.2554 0.9124 -0.3129 -0.0656
1341840210.0583 -1.5836 2.1952 1.0022 0.2566 0.9124 -0.3122 -0.0646
1341840210.0684 -1.5808 2.1938 1.0018 0.2578 0.9121 -0.3124 -0.0638
1341840210.0795 -1.5786 2.1925 1.0018 0.2590 0.9118 -0.3120 -0.0643
1341840210.0883 -1.5753 2.1916 1.0017 0.2597 0.9128 -0.3087 -0.0633
1341840210.0984 -1.5723 2.1902 1.0013 0.2614 0.9125 -0.3082 -0.0629
1341840210.1084 -1.5699 2.1893 1.0017 0.2620 0.9129 -0.3061 -0.0651
1341840210.1183 -1.5673 2.1881 1.0016 0.2626 0.9128 -0.3058 -0.0661
1341840210.1283 -1.5645 2.1864 1.0013 0.2635 0.9117 -0.3080 -0.0668
1341840210.1383 -1.5622 2.1855 1.0018 0.2630 0.9117 -0.3079 -0.0696
1341840210.1485 -1.5598 2.1841 1.0019 0.2631 0.9113 -0.3087 -0.0707
1341840210.1587 -1.5571 2.1824 1.0016 0.2638 0.9103 -0.3110 -0.0707
1341840210.1683 -1.5549 2.1813 1.0022 0.2633 0.9104 -0.3107 -0.0731
1341840210.1787 -1.5525 2.1799 1.0022 0.2637 0.9102 -0.3108 -0.0741
1341840210.1883 -1.5501 2.1785 1.0024 0.2646 0.9100 -0.3104 -0.0743
1341840210.1983 -1.5476 2.1768 1.0023 0.2651 0.9097 -0.3109 -0.0743
1341840210.2083 -1.5451 2.1752 1.0023 0.2659 0.9093 -0.3114 -0.0746
1341840210.2183 -1.5426 2.1736 1.0024 0.2665 0.9094 -0.3107 -0.0742
1341840210.2283 -1.5403 2.1720 1.0025 0.2665 0.9095 -0.3104 -0.0740
1341840210.2384 -1.5379 2.1705 1.0026 0.2658 0.9095 -0.3110 -0.0734
1341840210.2483 -1.5358 2.1689 1.0026 0.2649 0.9095 -0.3119 -0.0731
1341840210.2583 -1.5335 2.1674 1.0028 0.2639 0.9096 -0.3125 -0.0733
1341840210.2684 -1.5314 2.1659 1.0028 0.2631 0.9094 -0.3133 -0.0743
1341840210.2784 -1.5287 2.1640 1.0025 0.2628 0.9087 -0.3159 -0.0741
1341840210.2883 -1.5274 2.1630 1.0028 0.2610 0.9092 -0.3153 -0.0769
1341840210.2983 -1.5254 2.1612 1.0030 0.2620 0.9084 -0.3162 -0.0781
1341840210.3106 -1.5230 2.1599 1.0030 0.2613 0.9090 -0.3153 -0.0780
1341840210.3183 -1.5206 2.1580 1.0026 0.2616 0.9084 -0.3168 -0.0775
1341840210.3283 -1.5186 2.1567 1.0027 0.2613 0.9087 -0.3162 -0.0777
1341840210.3383 -1.5177 2.1554 1.0033 0.2617 0.9085 -0.3161 -0.0792
1341840210.3490 -1.5153 2.1541 1.0033 0.2620 0.9086 -0.3156 -0.0783
1341840210.3584 -1.5128 2.1524 1.0031 0.2632 0.9076 -0.3180 -0.0767
1341840210.3683 -1.5112 2.1514 1.0034 0.2631 0.9078 -0.3172 -0.0777
1341840210.3784 -1.5094 2.1502 1.0034 0.2643 0.9073 -0.3177 -0.0776
1341840210.3883 -1.5076 2.1491 1.0035 0.2650 0.9074 -0.3169 -0.0772
1341840210.3983 -1.5062 2.1481 1.0034 0.2654 0.9074 -0.3165 -0.0776
1341840210.4084 -1.5041 2.1467 1.0034 0.2672 0.9070 -0.3162 -0.0777
1341840210.4183 -1.5024 2.1455 1.0033 0.2684 0.9068 -0.3157 -0.0782
1341840210.4284 -1.5007 2.1443 1.0033 0.2696 0.9064 -0.3157 -0.0787
1341840210.4384 -1.4988 2.1429 1.0031 0.2710 0.9058 -0.3157 -0.0797
1341840210.4484 -1.4971 2.1417 1.0032 0.2723 0.9057 -0.3151 -0.0796
1341840210.4583 -1.4954 2.1403 1.0033 0.2736 0.9053 -0.3148 -0.0800
1341840210.4684 -1.4938 2.1388 1.0035 0.2752 0.9049 -0.3148 -0.0797
1341840210.4785 -1.4921 2.1374 1.0038 0.2762 0.9047 -0.3147 -0.0791
1341840210.4883 -1.4904 2.1359 1.0040 0.2773 0.9043 -0.3150 -0.0785
1341840210.4983 -1.4888 2.1345 1.0042 0.2789 0.9037 -0.3153 -0.0780
1341840210.5083 -1.4869 2.1330 1.0045 0.2800 0.9034 -0.3154 -0.0779
1341840210.5183 -1.4858 2.1311 1.0046 0.2795 0.9021 -0.3194 -0.0780
1341840210.5283 -1.4836 2.1298 1.0051 0.2821 0.9022 -0.3166 -0.0787
1341840210.5383 -1.4820 2.1282 1.0054 0.2831 0.9014 -0.3179 -0.0792
1341840210.5483 -1.4807 2.1268 1.0058 0.2829 0.9013 -0.3180 -0.0811
1341840210.5583 -1.4791 2.1254 1.0062 0.2828 0.9012 -0.3180 -0.0821
1341840210.5683 -1.4774 2.1239 1.0065 0.2831 0.9010 -0.3180 -0.0831
1341840210.5784 -1.4762 2.1218 1.0062 0.2804 0.9001 -0.3228 -0.0834
1341840210.5883 -1.4744 2.1203 1.0064 0.2800 0.9003 -0.3224 -0.0840
1341840210.5983 -1.4727 2.1189 1.0066 0.2797 0.9003 -0.3227 -0.0846
1341840210.6083 -1.4710 2.1174 1.0067 0.2795 0.9002 -0.3229 -0.0854
1341840210.6184 -1.4693 2.1159 1.0068 0.2796 0.8999 -0.3235 -0.0859
1341840210.6284 -1.4674 2.1145 1.0070 0.2808 0.8998 -0.3225 -0.0867
1341840210.6394 -1.4657 2.1129 1.0069 0.2814 0.8998 -0.3219 -0.0867
1341840210.6483 -1.4638 2.1114 1.0068 0.2822 0.9000 -0.3208 -0.0866
1341840210.6583 -1.4616 2.1101 1.0071 0.2837 0.8999 -0.3193 -0.0876
1341840210.6685 -1.4599 2.1088 1.0072 0.2849 0.9007 -0.3161 -0.0879
1341840210.6783 -1.4582 2.1073 1.0073 0.2858 0.9003 -0.3159 -0.0891
1341840210.6884 -1.4569 2.1057 1.0071 0.2853 0.8992 -0.3189 -0.0912
1341840210.6983 -1.4555 2.1044 1.0071 0.2857 0.8993 -0.3180 -0.0925
1341840210.7084 -1.4544 2.1028 1.0067 0.2855 0.8990 -0.3187 -0.0931
1341840210.7184 -1.4527 2.1017 1.0072 0.2884 0.8986 -0.3162 -0.0963
1341840210.7283 -1.4514 2.1001 1.0071 0.2902 0.8978 -0.3166 -0.0979
1341840210.7385 -1.4503 2.0984 1.0067 0.2915 0.8963 -0.3191 -0.0988
1341840210.7545 -1.4489 2.0971 1.0066 0.2940 0.8955 -0.3189 -0.0993
1341840210.7583 -1.4476 2.0952 1.0065 0.2969 0.8945 -0.3194 -0.0990
1341840210.7684 -1.4456 2.0937 1.0065 0.3003 0.8945 -0.3162 -0.0981
1341840210.7783 -1.4440 2.0919 1.0061 0.3028 0.8938 -0.3164 -0.0969
1341840210.7883 -1.4427 2.0900 1.0054 0.3039 0.8937 -0.3162 -0.0945
1341840210.7983 -1.4412 2.0882 1.0052 0.3062 0.8933 -0.3155 -0.0937
1341840210.8083 -1.4396 2.0867 1.0052 0.3081 0.8934 -0.3132 -0.0936
1341840210.8184 -1.4381 2.0852 1.0050 0.3096 0.8932 -0.3124 -0.0934
1341840210.8284 -1.4365 2.0834 1.0047 0.3106 0.8928 -0.3125 -0.0937
1341840210.8383 -1.4350 2.0815 1.0043 0.3116 0.8922 -0.3129 -0.0950
1341840210.8484 -1.4339 2.0795 1.0040 0.3115 0.8913 -0.3150 -0.0961
1341840210.8583 -1.4325 2.0777 1.0037 0.3121 0.8907 -0.3159 -0.0973
1341840210.8686 -1.4311 2.0758 1.0034 0.3127 0.8906 -0.3153 -0.0981
1341840210.8787 -1.4295 2.0739 1.0032 0.3141 0.8903 -0.3143 -0.0998
1341840210.8883 -1.4275 2.0717 1.0026 0.3143 0.8910 -0.3120 -0.0997
1341840210.8984 -1.4261 2.0697 1.0023 0.3145 0.8904 -0.3135 -0.1002
1341840210.9083 -1.4242 2.0675 1.0017 0.3143 0.8907 -0.3131 -0.0994
1341840210.9190 -1.4230 2.0656 1.0010 0.3143 0.8897 -0.3157 -0.0995
1341840210.9283 -1.4213 2.0636 1.0007 0.3145 0.8898 -0.3154 -0.0998
1341840210.9389 -1.4195 2.0615 1.0004 0.3135 0.8908 -0.3134 -0.1000
1341840210.9484 -1.4179 2.0593 1.0001 0.3137 0.8904 -0.3139 -0.1014
1341840210.9583 -1.4165 2.0571 0.9996 0.3135 0.8897 -0.3156 -0.1023
1341840210.9683 -1.4149 2.0548 0.9990 0.3136 0.8900 -0.3146 -0.1025
1341840210.9797 -1.4129 2.0525 0.9987 0.3147 0.8902 -0.3126 -0.1036
1341840210.9905 -1.4114 2.0502 0.9984 0.3156 0.8895 -0.3135 -0.1042
1341840210.9984 -1.4099 2.0480 0.9982 0.3168 0.8895 -0.3122 -0.1045
1341840211.0084 -1.4079 2.0454 0.9977 0.3173 0.8903 -0.3097 -0.1038
1341840211.0184 -1.4062 2.0433 0.9975 0.3185 0.8900 -0.3092 -0.1041
1341840211.0283 -1.4044 2.0410 0.9973 0.3210 0.8890 -0.3097 -0.1038
1341840211.0390 -1.4028 2.0386 0.9973 0.3222 0.8883 -0.3105 -0.1031
1341840211.0484 -1.4011 2.0365 0.9973 0.3237 0.8877 -0.3106 -0.1034
1341840211.0583 -1.3994 2.0346 0.9973 0.3244 0.8877 -0.3104 -0.1018
1341840211.0684 -1.3982 2.0326 0.9975 0.3263 0.8863 -0.3120 -0.1030
1341840211.0784 -1.3967 2.0307 0.9975 0.3289 0.8853 -0.3121 -0.1033
1341840211.0886 -1.3949 2.0285 0.9977 0.3315 0.8843 -0.3121 -0.1034
1341840211.0983 -1.3928 2.0263 0.9976 0.3336 0.8845 -0.3097 -0.1019
1341840211.1118 -1.3909 2.0244 0.9978 0.3364 0.8839 -0.3086 -0.1019
1341840211.1185 -1.3892 2.0225 0.9982 0.3386 0.8829 -0.3090 -0.1019
1341840211.1285 -1.3868 2.0204 0.9981 0.3404 0.8830 -0.3070 -0.1007
1341840211.1383 -1.3852 2.0184 0.9982 0.3421 0.8816 -0.3093 -0.1010
1341840211.1500 -1.3832 2.0165 0.9983 0.3430 0.8810 -0.3100 -0.1007
1341840211.1584 -1.3814 2.0144 0.9985 0.3438 0.8804 -0.3108 -0.1007
1341840211.1686 -1.3790 2.0123 0.9984 0.3434 0.8811 -0.3095 -0.0995
1341840211.1784 -1.3776 2.0103 0.9986 0.3436 0.8802 -0.3112 -0.1019
1341840211.1883 -1.3752 2.0083 0.9985 0.3432 0.8813 -0.3085 -0.1015
1341840211.1983 -1.3737 2.0063 0.9987 0.3437 0.8808 -0.3084 -0.1046
1341840211.2083 -1.3719 2.0040 0.9987 0.3440 0.8807 -0.3077 -0.1069
1341840211.2183 -1.3698 2.0018 0.9985 0.3436 0.8815 -0.3053 -0.1077
1341840211.2283 -1.3681 1.9996 0.9988 0.3435 0.8813 -0.3053 -0.1096
1341840211.2384 -1.3659 1.9974 0.9986 0.3430 0.8824 -0.3030 -0.1091
1341840211.2483 -1.3638 1.9952 0.9986 0.3427 0.8824 -0.3031 -0.1094
1341840211.2583 -1.3617 1.9929 0.9988 0.3423 0.8825 -0.3034 -0.1095
1341840211.2683 -1.3597 1.9906 0.9989 0.3415 0.8824 -0.3045 -0.1098
1341840211.2783 -1.3578 1.9884 0.9992 0.3412 0.8821 -0.3057 -0.1098
1341840211.2889 -1.3563 1.9863 0.9996 0.3418 0.8808 -0.3083 -0.1111
1341840211.2985 -1.3544 1.9841 0.9997 0.3421 0.8807 -0.3082 -0.1112
1341840211.3083 -1.3525 1.9820 1.0000 0.3427 0.8806 -0.3076 -0.1114
1341840211.3184 -1.3503 1.9797 1.0000 0.3433 0.8812 -0.3059 -0.1101
1341840211.3283 -1.3488 1.9775 0.9998 0.3445 0.8808 -0.3051 -0.1114
1341840211.3384 -1.3473 1.9753 0.9998 0.3456 0.8800 -0.3058 -0.1125
1341840211.3483 -1.3453 1.9732 0.9997 0.3470 0.8802 -0.3035 -0.1131
1341840211.3583 -1.3435 1.9706 0.9995 0.3485 0.8797 -0.3028 -0.1134
1341840211.3683 -1.3420 1.9683 0.9996 0.3498 0.8793 -0.3029 -0.1128
1341840211.3784 -1.3408 1.9659 0.9995 0.3515 0.8779 -0.3042 -0.1148
1341840211.3886 -1.3387 1.9634 0.9993 0.3525 0.8782 -0.3027 -0.1134
1341840211.3983 -1.3368 1.9611 0.9992 0.3529 0.8787 -0.3012 -0.1123
1341840211.4083 -1.3349 1.9584 0.9994 0.3544 0.8781 -0.3013 -0.1117
1341840211.4185 -1.3333 1.9560 0.9996 0.3553 0.8773 -0.3025 -0.1125
1341840211.4283 -1.3313 1.9536 0.9995 0.3551 0.8777 -0.3016 -0.1119
1341840211.4383 -1.3294 1.9511 0.9996 0.3549 0.8776 -0.3022 -0.1122
1341840211.4483 -1.3279 1.9487 0.9997 0.3551 0.8766 -0.3041 -0.1137
1341840211.4583 -1.3262 1.9463 0.9998 0.3548 0.8763 -0.3049 -0.1147
1341840211.4683 -1.3247 1.9438 0.9995 0.3546 0.8754 -0.3067 -0.1175
1341840211.4783 -1.3225 1.9413 0.9993 0.3546 0.8762 -0.3048 -0.1166
1341840211.4888 -1.3208 1.9388 0.9991 0.3544 0.8765 -0.3041 -0.1169
1341840211.4983 -1.3187 1.9365 0.9987 0.3544 0.8771 -0.3025 -0.1164
1341840211.5083 -1.3167 1.9339 0.9987 0.3547 0.8776 -0.3011 -0.1158
1341840211.5183 -1.3149 1.9317 0.9985 0.3546 0.8779 -0.3002 -0.1163
1341840211.5283 -1.3129 1.9295 0.9985 0.3544 0.8782 -0.2995 -0.1158
1341840211.5384 -1.3109 1.9270 0.9984 0.3543 0.8783 -0.2993 -0.1157
1341840211.5483 -1.3090 1.9246 0.9985 0.3542 0.8779 -0.3006 -0.1158
1341840211.5585 -1.3076 1.9224 0.9986 0.3538 0.8770 -0.3032 -0.1172
1341840211.5683 -1.3057 1.9203 0.9987 0.3542 0.8768 -0.3033 -0.1173
1341840211.5783 -1.3039 1.9180 0.9984 0.3542 0.8764 -0.3040 -0.1183
1341840211.5883 -1.3021 1.9159 0.9984 0.3550 0.8761 -0.3042 -0.1181
1341840211.5983 -1.3002 1.9136 0.9985 0.3555 0.8764 -0.3025 -0.1182
1341840211.6083 -1.2983 1.9113 0.9983 0.3560 0.8768 -0.3009 -0.1182
1341840211.6183 -1.2965 1.9092 0.9979 0.3563 0.8773 -0.2990 -0.1185
1341840211.6283 -1.2949 1.9069 0.9979 0.3564 0.8772 -0.2989 -0.1188
1341840211.6384 -1.2929 1.9049 0.9977 0.3572 0.8774 -0.2977 -0.1182
1341840211.6483 -1.2911 1.9028 0.9978 0.3576 0.8773 -0.2975 -0.1183
1341840211.6583 -1.2892 1.9006 0.9979 0.3585 0.8766 -0.2985 -0.1184
1341840211.6683 -1.2873 1.8984 0.9981 0.3590 0.8759 -0.2997 -0.1183
1341840211.6783 -1.2855 1.8962 0.9982 0.3599 0.8751 -0.3010 -0.1190
1341840211.6883 -1.2838 1.8939 0.9984 0.3607 0.8744 -0.3022 -0.1188
1341840211.6983 -1.2818 1.8917 0.9984 0.3614 0.8743 -0.3018 -0.1180
1341840211.7083 -1.2798 1.8896 0.9984 0.3621 0.8744 -0.3010 -0.1169
1341840211.7184 -1.2782 1.8874 0.9987 0.3622 0.8740 -0.3026 -0.1159
1341840211.7283 -1.2760 1.8854 0.9987 0.3621 0.8748 -0.3009 -0.1143
1341840211.7387 -1.2741 1.8834 0.9989 0.3618 0.8751 -0.3008 -0.1137
1341840211.7484 -1.2723 1.8814 0.9987 0.3612 0.8753 -0.3006 -0.1143
1341840211.7583 -1.2704 1.8792 0.9987 0.3606 0.8753 -0.3010 -0.1150
1341840211.7683 -1.2688 1.8772 0.9984 0.3596 0.8749 -0.3026 -0.1171
1341840211.7784 -1.2668 1.8753 0.9982 0.3592 0.8752 -0.3021 -0.1177
1341840211.7883 -1.2652 1.8733 0.9981 0.3590 0.8748 -0.3028 -0.1185
1341840211.7983 -1.2632 1.8713 0.9978 0.3590 0.8751 -0.3020 -0.1189
1341840211.8083 -1.2614 1.8692 0.9974 0.3588 0.8754 -0.3012 -0.1193
1341840211.8184 -1.2596 1.8672 0.9971 0.3588 0.8757 -0.3002 -0.1195
1341840211.8283 -1.2579 1.8650 0.9967 0.3583 0.8758 -0.3002 -0.1198
1341840211.8387 -1.2561 1.8630 0.9964 0.3581 0.8762 -0.2998 -0.1190
1341840211.8484 -1.2537 1.8609 0.9962 0.3576 0.8771 -0.2986 -0.1169
1341840211.8583 -1.2520 1.8591 0.9958 0.3570 0.8771 -0.2992 -0.1174
1341840211.8683 -1.2500 1.8573 0.9955 0.3567 0.8773 -0.2988 -0.1179
1341840211.8783 -1.2481 1.8556 0.9953 0.3561 0.8776 -0.2984 -0.1184
1341840211.8883 -1.2465 1.8536 0.9949 0.3558 0.8769 -0.2998 -0.1205
1341840211.8983 -1.2444 1.8519 0.9947 0.3558 0.8769 -0.2997 -0.1207
1341840211.9096 -1.2425 1.8501 0.9945 0.3559 0.8767 -0.3002 -0.1208
1341840211.9184 -1.2404 1.8485 0.9943 0.3566 0.8766 -0.2997 -0.1210
1341840211.9282 -1.2383 1.8467 0.9938 0.3573 0.8766 -0.2988 -0.1208
1341840211.9410 -1.2364 1.8450 0.9933 0.3573 0.8770 -0.2978 -0.1204
1341840211.9484 -1.2342 1.8430 0.9927 0.3580 0.8775 -0.2957 -0.1198
1341840211.9592 -1.2321 1.8412 0.9923 0.3585 0.8775 -0.2955 -0.1185
1341840211.9683 -1.2301 1.8398 0.9920 0.3586 0.8780 -0.2941 -0.1185
1341840211.9783 -1.2280 1.8381 0.9917 0.3589 0.8781 -0.2933 -0.1187
1341840211.9883 -1.2261 1.8364 0.9914 0.3587 0.8778 -0.2940 -0.1202
1341840211.9983 -1.2241 1.8347 0.9912 0.3591 0.8776 -0.2937 -0.1212
1341840212.0083 -1.2217 1.8331 0.9910 0.3592 0.8776 -0.2936 -0.1211
1341840212.0183 -1.2195 1.8312 0.9906 0.3594 0.8770 -0.2947 -0.1221
1341840212.0283 -1.2173 1.8297 0.9905 0.3596 0.8772 -0.2934 -0.1229
1341840212.0383 -1.2151 1.8279 0.9903 0.3593 0.8775 -0.2929 -0.1227
1341840212.0484 -1.2131 1.8259 0.9898 0.3588 0.8778 -0.2928 -0.1226
1341840212.0583 -1.2108 1.8239 0.9894 0.3586 0.8782 -0.2919 -0.1220
1341840212.0682 -1.2085 1.8220 0.9892 0.3575 0.8790 -0.2911 -0.1218
1341840212.0783 -1.2063 1.8203 0.9889 0.3569 0.8796 -0.2900 -0.1222
1341840212.0883 -1.2041 1.8184 0.9886 0.3557 0.8799 -0.2901 -0.1227
1341840212.0983 -1.2018 1.8164 0.9883 0.3545 0.8801 -0.2907 -0.1237
1341840212.1082 -1.1997 1.8144 0.9881 0.3533 0.8803 -0.2911 -0.1249
1341840212.1184 -1.1976 1.8124 0.9878 0.3517 0.8807 -0.2913 -0.1257
1341840212.1289 -1.1953 1.8103 0.9877 0.3506 0.8809 -0.2917 -0.1267
